time,rcp2013,rcp45,rcp45_nointer,rcp45_nolife,rcp85,rcp85_nointer,rcp85_nolife,res_2013,res_rcp45,res_rcp45_nointer,res_rcp45_nolife,res_rcp85,res_rcp85_nointer,res_rcp85_nolife,,,,res_2013,res_rcp45,res_rcp45_nointer,res_rcp45_nolife,res_rcp85,res_rcp85_nointer,res_rcp85_nolife
24.6,0.986086151,0.984194308,0.999090085,0.999546444,0.998853214,0.999338029,0.998768985,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
24.7,0.986619328,0.984209382,0.999101347,0.999540567,0.998870703,0.999345457,0.998772197,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
24.8,0.987126006,0.984226186,0.999112874,0.999534121,0.998887707,0.999352624,0.998775056,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
24.9,0.987605925,0.984244687,0.999124649,0.999527191,0.998904252,0.999359553,0.998777596,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
25,0.988058925,0.984264852,0.999136656,0.999519856,0.99892036,0.999366263,0.998779851,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
25.1,0.988484944,0.984286645,0.999148878,0.99951219,0.998936055,0.999372773,0.998781851,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
25.2,0.988884015,0.984310032,0.999161299,0.999504265,0.998951359,0.999379103,0.998783628,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
25.3,0.989256264,0.984334978,0.9991739,0.99949615,0.998966293,0.999385269,0.998785212,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
25.4,0.989601906,0.984361445,0.999186664,0.999487907,0.998980876,0.999391287,0.998786632,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
25.5,0.98992124,0.984389399,0.999199574,0.999479597,0.998995127,0.999397172,0.998787915,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
25.6,0.990214645,0.984418803,0.999212611,0.999471276,0.999009065,0.999402938,0.99878909,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
25.7,0.990482581,0.984449621,0.999225758,0.999462997,0.999022706,0.999408598,0.998790181,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
25.8,0.990725579,0.984481815,0.999238997,0.99945481,0.999036066,0.999414165,0.998791215,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
25.9,0.990944236,0.984515349,0.999252312,0.999446762,0.999049161,0.999419649,0.998792214,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
26,0.991139219,0.984550186,0.999265684,0.999438894,0.999062004,0.999425061,0.998793202,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
26.1,0.991311249,0.98458629,0.999279098,0.999431247,0.999074609,0.99943041,0.998794201,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
26.2,0.991461104,0.984623623,0.999292538,0.999423856,0.99908699,0.999435706,0.998795231,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
26.3,0.991589613,0.984662148,0.999305986,0.999416757,0.999099157,0.999440956,0.998796313,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
26.4,0.991697648,0.984701831,0.999319427,0.999409978,0.999111123,0.999446167,0.998797464,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
26.5,0.991786123,0.984742633,0.999332847,0.999403549,0.999122897,0.999451347,0.998798703,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
26.6,0.991855986,0.984784518,0.999346231,0.999397493,0.99913449,0.999456501,0.998800046,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
26.7,0.991908218,0.984827452,0.999359564,0.999391834,0.999145911,0.999461635,0.998801509,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
26.8,0.991943823,0.984871397,0.999372834,0.999386591,0.999157168,0.999466754,0.998803107,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
26.9,0.991963829,0.984916318,0.999386027,0.999381781,0.99916827,0.999471861,0.998804854,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
27,0.991969279,0.98496218,0.99939913,0.99937742,0.999179224,0.999476962,0.998806761,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
27.1,0.991961228,0.985008948,0.999412132,0.99937352,0.999190036,0.999482058,0.998808841,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
27.2,0.991940741,0.985056587,0.999425022,0.999370093,0.999200713,0.999487153,0.998811104,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
27.3,0.991908884,0.985105062,0.999437789,0.999367146,0.999211262,0.999492249,0.99881356,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
27.4,0.991866724,0.985154341,0.999450423,0.999364686,0.999221687,0.999497348,0.998816219,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
27.5,0.991815322,0.985204387,0.999462915,0.999362718,0.999231994,0.999502452,0.998819089,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
27.6,0.991755733,0.985255169,0.999475255,0.999361245,0.999242187,0.999507561,0.998822175,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
27.7,0.991688996,0.985306653,0.999487436,0.999360267,0.99925227,0.999512678,0.998825486,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
27.8,0.99161614,0.985358807,0.99949945,0.999359786,0.999262247,0.999517802,0.998829026,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
27.9,0.991538169,0.985411597,0.99951129,0.999359798,0.999272121,0.999522933,0.998832801,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
28,0.991456071,0.985464992,0.999522949,0.999360301,0.999281896,0.999528073,0.998836813,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
28.1,0.991370805,0.98551896,0.999534422,0.99936129,0.999291575,0.99953322,0.998841067,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
28.2,0.991283305,0.985573469,0.999545703,0.999362759,0.99930116,0.999538374,0.998845564,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
28.3,0.991194473,0.985628489,0.999556788,0.999364701,0.999310652,0.999543534,0.998850308,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
28.4,0.991105182,0.985683989,0.999567673,0.999367108,0.999320055,0.999548701,0.998855298,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
28.5,0.991016268,0.985739938,0.999578353,0.999369971,0.99932937,0.999553871,0.998860535,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
28.6,0.990928531,0.985796307,0.999588826,0.999373279,0.999338598,0.999559046,0.998866019,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
28.7,0.990842734,0.985853067,0.999599089,0.999377023,0.99934774,0.999564223,0.998871749,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
28.8,0.990759601,0.985910187,0.999609139,0.99938119,0.999356799,0.9995694,0.998877725,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
28.9,0.990679815,0.985967639,0.999618976,0.999385768,0.999365775,0.999574578,0.998883944,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
29,0.990604018,0.986025394,0.999628598,0.999390744,0.999374668,0.999579752,0.998890403,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
29.1,0.990532807,0.986083425,0.999638003,0.999396104,0.999383479,0.999584924,0.9988971,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
29.2,0.990466739,0.986141703,0.999647192,0.999401835,0.999392209,0.999590089,0.998904032,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
29.3,0.990406326,0.986200202,0.999656164,0.999407921,0.999400858,0.999595247,0.998911194,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
29.4,0.990352036,0.986258893,0.99966492,0.999414347,0.999409427,0.999600397,0.998918582,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
29.5,0.990304293,0.98631775,0.99967346,0.9994211,0.999417915,0.999605535,0.998926193,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
29.6,0.990263475,0.986376748,0.999681786,0.999428162,0.999426323,0.99961066,0.99893402,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
29.7,0.990229919,0.986435859,0.999689898,0.999435518,0.999434651,0.999615771,0.998942059,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
29.8,0.990203916,0.986495058,0.999697798,0.999443153,0.999442898,0.999620864,0.998950303,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
29.9,0.990185716,0.986554319,0.999705489,0.99945105,0.999451065,0.99962594,0.998958748,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
30,0.990175524,0.986613618,0.999712972,0.999459193,0.999459151,0.999630995,0.998967386,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
30.1,0.990173504,0.98667293,0.99972025,0.999467566,0.999467157,0.999636027,0.998976211,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
30.2,0.990179781,0.98673223,0.999727324,0.999476153,0.999475081,0.999641036,0.998985216,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
30.3,0.990194437,0.986791495,0.999734199,0.999484937,0.999482924,0.999646018,0.998994395,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
30.4,0.990217516,0.9868507,0.999740877,0.999493903,0.999490686,0.999650973,0.99900374,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
30.5,0.990249026,0.986909822,0.999747361,0.999503034,0.999498366,0.999655899,0.999013244,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
30.6,0.990288936,0.986968839,0.999753654,0.999512316,0.999505963,0.999660793,0.9990229,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
30.7,0.990337183,0.987027727,0.999759761,0.999521732,0.999513478,0.999665654,0.9990327,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
30.8,0.990393668,0.987086464,0.999765684,0.999531267,0.999520911,0.999670481,0.999042636,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
30.9,0.990458261,0.987145027,0.999771427,0.999540907,0.99952826,0.999675272,0.9990527,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
31,0.990530801,0.987203396,0.999776994,0.999550635,0.999535525,0.999680025,0.999062885,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
31.1,0.990611099,0.987261548,0.999782389,0.999560438,0.999542707,0.99968474,0.999073183,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
31.2,0.99069894,0.987319463,0.999787616,0.999570301,0.999549805,0.999689414,0.999083586,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
31.3,0.990794081,0.98737712,0.999792679,0.999580211,0.999556819,0.999694047,0.999094085,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
31.4,0.990896258,0.987434498,0.999797582,0.999590153,0.999563748,0.999698636,0.999104673,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
31.5,0.991005183,0.987491576,0.999802329,0.999600116,0.999570593,0.999703182,0.999115342,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
31.6,0.99112055,0.987548336,0.999806924,0.999610085,0.999577352,0.999707683,0.999126084,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
31.7,0.991242034,0.987604758,0.999811371,0.999620049,0.999584027,0.999712137,0.99913689,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
31.8,0.991369294,0.987660822,0.999815674,0.999629995,0.999590617,0.999716544,0.999147754,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
31.9,0.991501976,0.98771651,0.999819839,0.999639912,0.999597121,0.999720902,0.999158666,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
32,0.991639711,0.987771803,0.999823867,0.999649789,0.99960354,0.999725212,0.99916962,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
32.1,0.99178212,0.987826683,0.999827765,0.999659614,0.999609874,0.999729472,0.999180608,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
32.2,0.991928817,0.987881132,0.999831535,0.999669379,0.999616122,0.999733681,0.999191622,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
32.3,0.992079407,0.987935132,0.999835182,0.999679072,0.999622286,0.999737839,0.999202654,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
32.4,0.992233489,0.987988666,0.999838709,0.999688684,0.999628364,0.999741945,0.999213698,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
32.5,0.99239066,0.988041718,0.999842122,0.999698207,0.999634357,0.999745999,0.999224746,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
32.6,0.992550514,0.988094271,0.999845423,0.999707632,0.999640265,0.99975,0.99923579,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
32.7,0.992712644,0.988146308,0.999848616,0.99971695,0.999646089,0.999753948,0.999246824,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
32.8,0.992876647,0.988197814,0.999851705,0.999726155,0.999651828,0.999757842,0.999257842,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
32.9,0.993042119,0.988248774,0.999854695,0.999735238,0.999657483,0.999761682,0.999268835,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
33,0.993208661,0.988299171,0.999857587,0.999744194,0.999663055,0.999765468,0.999279799,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
33.1,0.993375882,0.988348991,0.999860387,0.999753015,0.999668542,0.999769199,0.999290726,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
33.2,0.993543395,0.98839822,0.999863097,0.999761696,0.999673947,0.999772876,0.99930161,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
33.3,0.993710823,0.988446844,0.999865721,0.999770232,0.999679269,0.999776498,0.999312446,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
33.4,0.993877795,0.988494848,0.999868262,0.999778617,0.999684509,0.999780065,0.999323227,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
33.5,0.994043955,0.988542219,0.999870723,0.999786847,0.999689667,0.999783578,0.999333948,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
33.6,0.994208956,0.988588945,0.999873108,0.999794918,0.999694744,0.999787037,0.999344603,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
33.7,0.994372462,0.988635012,0.999875419,0.999802826,0.99969974,0.999790441,0.999355187,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
33.8,0.994534153,0.988680407,0.99987766,0.999810566,0.999704656,0.99979379,0.999365695,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
33.9,0.994693722,0.98872512,0.999879833,0.999818138,0.999709493,0.999797085,0.999376122,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
34,0.994850875,0.988769138,0.999881941,0.999825537,0.99971425,0.999800327,0.999386463,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
34.1,0.995005338,0.988812449,0.999883986,0.999832761,0.999718929,0.999803515,0.999396714,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
34.2,0.995156848,0.988855044,0.999885972,0.999839809,0.999723531,0.999806649,0.999406871,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
34.3,0.995305162,0.988896911,0.9998879,0.999846679,0.999728056,0.999809731,0.99941693,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
34.4,0.995450051,0.98893804,0.999889774,0.999853369,0.999732505,0.99981276,0.999426886,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
34.5,0.995591307,0.988978422,0.999891595,0.999859879,0.999736878,0.999815736,0.999436735,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
34.6,0.995728737,0.989018046,0.999893366,0.999866207,0.999741177,0.999818661,0.999446476,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
34.7,0.995862166,0.989056904,0.999895089,0.999872355,0.999745402,0.999821535,0.999456103,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
34.8,0.995991437,0.989094987,0.999896766,0.999878321,0.999749554,0.999824358,0.999465614,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
34.9,0.996116411,0.989132287,0.999898398,0.999884106,0.999753633,0.99982713,0.999475007,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
35,0.996236967,0.989168795,0.999899989,0.99988971,0.999757642,0.999829852,0.999484278,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
35.1,0.996353002,0.989204505,0.999901538,0.999895135,0.99976158,0.999832526,0.999493425,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
35.2,0.99646443,0.989239408,0.99990305,0.99990038,0.999765448,0.99983515,0.999502445,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
35.3,0.996571183,0.989273499,0.999904524,0.999905448,0.999769247,0.999837727,0.999511337,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
35.4,0.99667321,0.98930677,0.999905962,0.99991034,0.999772979,0.999840256,0.999520099,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
35.5,0.996770475,0.989339216,0.999907367,0.999915057,0.999776644,0.999842738,0.999528728,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
35.6,0.996862962,0.989370831,0.999908739,0.999919601,0.999780242,0.999845174,0.999537223,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
35.7,0.996950667,0.989401609,0.99991008,0.999923975,0.999783776,0.999847565,0.999545584,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
35.8,0.997033605,0.989431547,0.999911392,0.99992818,0.999787245,0.999849911,0.999553808,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
35.9,0.997111803,0.989460638,0.999912674,0.999932219,0.999790651,0.999852212,0.999561894,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
36,0.997185304,0.98948888,0.999913929,0.999936094,0.999793995,0.99985447,0.999569842,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
36.1,0.997254165,0.989516268,0.999915158,0.999939809,0.999797278,0.999856684,0.999577651,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
36.2,0.997318455,0.9895428,0.999916361,0.999943365,0.9998005,0.999858857,0.99958532,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
36.3,0.997378257,0.989568472,0.99991754,0.999946767,0.999803662,0.999860988,0.99959285,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
36.4,0.997433663,0.989593281,0.999918696,0.999950016,0.999806766,0.999863078,0.999600239,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
36.5,0.997484779,0.989617226,0.999919829,0.999953116,0.999809812,0.999865129,0.999607487,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
36.6,0.997531719,0.989640306,0.999920941,0.99995607,0.999812802,0.999867139,0.999614596,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
36.7,0.99757461,0.989662517,0.999922031,0.999958882,0.999815736,0.999869111,0.999621564,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
36.8,0.997613583,0.989683861,0.999923102,0.999961554,0.999818615,0.999871045,0.999628392,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
36.9,0.997648781,0.989704336,0.999924153,0.999964091,0.999821441,0.999872942,0.999635081,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
37,0.997680353,0.989723941,0.999925185,0.999966496,0.999824213,0.999874802,0.999641631,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
37.1,0.997708454,0.989742678,0.999926199,0.999968772,0.999826934,0.999876627,0.999648043,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
37.2,0.997733246,0.989760547,0.999927196,0.999970923,0.999829604,0.999878416,0.999654317,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
37.3,0.997754893,0.989777548,0.999928175,0.999972952,0.999832223,0.99988017,0.999660455,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
37.4,0.997773567,0.989793684,0.999929138,0.999974864,0.999834793,0.999881891,0.999666458,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
37.5,0.997789441,0.989808957,0.999930085,0.999976661,0.999837315,0.999883578,0.999672326,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
37.6,0.997802692,0.989823367,0.999931017,0.999978348,0.99983979,0.999885233,0.999678061,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
37.7,0.997813499,0.989836919,0.999931933,0.999979928,0.999842218,0.999886856,0.999683664,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
37.8,0.99782204,0.989849615,0.999932834,0.999981404,0.9998446,0.999888448,0.999689137,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
37.9,0.997828497,0.989861458,0.999933721,0.999982781,0.999846938,0.999890009,0.999694481,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
38,0.997833049,0.989872453,0.999934594,0.999984062,0.999849231,0.999891541,0.999699697,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
38.1,0.997835876,0.989882603,0.999935454,0.999985251,0.999851482,0.999893043,0.999704788,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
38.2,0.997837156,0.989891913,0.9999363,0.999986351,0.999853691,0.999894517,0.999709754,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
38.3,0.997837065,0.989900388,0.999937132,0.999987365,0.999855858,0.999895963,0.999714599,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
38.4,0.997835777,0.989908033,0.999937952,0.999988298,0.999857984,0.999897381,0.999719323,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
38.5,0.997833463,0.989914854,0.999938759,0.999989152,0.999860071,0.999898773,0.999723928,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
38.6,0.997830289,0.989920857,0.999939554,0.999989932,0.999862119,0.999900138,0.999728417,0.010265194,0.010400904,0.010128786,0.010216383,0.010142056,0.010124239,0.010181296,,,,,,,,,,
